Date,Currency,Description,Record,Bid,Ask
02/11/2009,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.584,0.594
03/11/2009,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.576,0.586
04/11/2009,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.597,0.607
05/11/2009,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.554,0.564
06/11/2009,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.543,0.553
09/11/2009,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.52,0.53
10/11/2009,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.513,0.523
11/11/2009,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.501,0.511
12/11/2009,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.489,0.499
13/11/2009,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.484,0.494
16/11/2009,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.488,0.498
17/11/2009,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.465,0.475
18/11/2009,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.464,0.474
19/11/2009,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.443,0.453
20/11/2009,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.43,0.44
23/11/2009,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.448,0.458
24/11/2009,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.438,0.448
25/11/2009,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.433,0.443
26/11/2009,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.45,0.46
27/11/2009,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.449,0.459
30/11/2009,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.457,0.467
01/12/2009,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.457,0.467
02/12/2009,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.453,0.463
03/12/2009,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.498,0.508
04/12/2009,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.511,0.521
07/12/2009,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.561,0.571
08/12/2009,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.52,0.53
09/12/2009,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.514,0.524
10/12/2009,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.518,0.528
11/12/2009,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.528,0.538
14/12/2009,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.531,0.541
15/12/2009,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.563,0.573
16/12/2009,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.573,0.583
17/12/2009,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.547,0.557
18/12/2009,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.511,0.521
21/12/2009,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.511,0.521
22/12/2009,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.552,0.562
23/12/2009,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.567,0.577
24/12/2009,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.571,0.581
25/12/2009,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.572,0.582
28/12/2009,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.615,0.625
29/12/2009,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.633,0.643
30/12/2009,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.641,0.651
31/12/2009,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.635,0.645
01/01/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.635,0.645
04/01/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.663,0.673
05/01/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.609,0.619
06/01/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.596,0.606
07/01/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.573,0.583
08/01/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.587,0.597
11/01/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.528,0.538
12/01/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.51,0.52
13/01/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.515,0.525
14/01/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.518,0.528
15/01/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.502,0.512
18/01/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.484,0.494
19/01/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.486,0.496
20/01/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.498,0.508
21/01/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.498,0.508
22/01/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.48,0.49
25/01/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.495,0.505
26/01/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.472,0.482
27/01/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.474,0.484
28/01/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.508,0.518
29/01/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.501,0.511
01/02/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.495,0.505
02/02/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.5,0.51
03/02/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.503,0.513
04/02/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.511,0.521
05/02/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.477,0.487
08/02/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.493,0.503
09/02/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.509,0.519
10/02/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.503,0.513
11/02/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.533,0.543
12/02/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.524,0.533
15/02/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.518,0.528
16/02/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.518,0.528
17/02/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.502,0.512
18/02/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.503,0.513
19/02/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.543,0.553
22/02/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.532,0.542
23/02/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.517,0.527
24/02/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.495,0.505
25/02/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.461,0.471
26/02/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.456,0.466
01/03/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.466,0.476
02/03/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.455,0.465
03/03/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.448,0.458
04/03/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.45,0.46
05/03/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.478,0.488
08/03/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.508,0.518
09/03/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.489,0.499
10/03/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.49,0.5
11/03/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.505,0.515
12/03/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.521,0.531
15/03/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.523,0.533
16/03/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.522,0.532
17/03/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.487,0.497
18/03/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.487,0.497
19/03/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.528,0.538
22/03/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.559,0.569
23/03/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.535,0.545
24/03/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.538,0.548
25/03/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.557,0.567
26/03/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.559,0.569
29/03/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.563,0.573
30/03/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.561,0.571
31/03/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.572,0.582
01/04/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.55,0.56
02/04/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.562,0.572
05/04/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.577,0.587
06/04/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.594,0.604
07/04/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.574,0.584
08/04/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.549,0.559
09/04/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.553,0.563
12/04/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.564,0.574
13/04/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.55,0.56
14/04/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.565,0.575
15/04/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.549,0.559
16/04/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.533,0.543
19/04/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.507,0.517
20/04/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.53,0.54
21/04/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.55,0.56
22/04/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.564,0.574
23/04/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.594,0.604
26/04/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.608,0.618
27/04/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.612,0.622
28/04/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.625,0.635
29/04/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.619,0.629
30/04/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.62,0.63
03/05/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.637,0.647
04/05/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.652,0.662
05/05/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.683,0.693
06/05/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.692,0.702
07/05/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.772,0.782
10/05/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.714,0.724
11/05/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.696,0.706
12/05/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.679,0.689
13/05/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.659,0.669
14/05/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.701,0.711
17/05/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.732,0.742
18/05/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.719,0.729
19/05/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.751,0.761
20/05/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.756,0.766
21/05/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.797,0.807
24/05/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.857,0.867
25/05/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.986,0.996
26/05/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.881,0.891
27/05/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.889,0.899
28/05/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.83,0.84
31/05/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.841,0.851
01/06/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.883,0.893
02/06/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.85,0.86
03/06/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.845,0.855
04/06/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.816,0.826
07/06/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.831,0.841
08/06/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.797,0.807
09/06/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.774,0.784
10/06/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.75,0.76
11/06/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.74,0.75
14/06/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.758,0.768
15/06/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.767,0.777
16/06/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.752,0.762
17/06/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.75,0.76
18/06/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.726,0.736
21/06/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.741,0.751
22/06/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.719,0.729
23/06/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.734,0.744
24/06/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.746,0.756
25/06/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.76,0.77
28/06/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.733,0.743
29/06/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.725,0.735
30/06/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.721,0.731
01/07/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.716,0.726
02/07/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.703,0.713
05/07/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.685,0.695
06/07/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.676,0.686
07/07/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.672,0.682
08/07/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.649,0.659
09/07/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.63,0.64
12/07/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.63,0.64
13/07/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.638,0.648
14/07/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.632,0.642
15/07/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.608,0.618
16/07/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.603,0.613
19/07/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.582,0.592
20/07/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.559,0.569
21/07/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.533,0.543
22/07/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.531,0.541
23/07/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.523,0.533
26/07/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.542,0.552
27/07/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.533,0.543
28/07/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.527,0.537
29/07/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.508,0.518
30/07/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.485,0.495
02/08/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.478,0.488
03/08/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.453,0.463
04/08/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.446,0.456
05/08/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.48,0.49
06/08/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.475,0.485
09/08/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.456,0.466
10/08/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.463,0.473
11/08/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.435,0.445
12/08/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.451,0.461
13/08/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.469,0.479
16/08/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.471,0.481
17/08/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.456,0.466
18/08/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.435,0.445
19/08/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.42,0.43
20/08/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.417,0.427
23/08/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.406,0.416
24/08/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.385,0.395
25/08/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.418,0.428
26/08/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.437,0.447
27/08/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.444,0.454
30/08/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.422,0.432
31/08/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.423,0.433
01/09/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.425,0.435
02/09/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.436,0.446
03/09/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.435,0.445
06/09/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.418,0.428
07/09/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.426,0.436
08/09/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.444,0.454
09/09/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.465,0.475
10/09/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.465,0.475
13/09/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.48,0.49
14/09/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.438,0.448
15/09/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.43,0.44
16/09/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.431,0.441
17/09/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.428,0.438
20/09/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.436,0.446
21/09/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.425,0.435
22/09/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.398,0.408
23/09/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.4,0.41
24/09/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.408,0.418
27/09/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.401,0.411
28/09/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.405,0.415
29/09/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.401,0.411
30/09/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.392,0.402
01/10/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.4,0.41
04/10/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.398,0.408
05/10/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.395,0.405
06/10/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.38,0.39
07/10/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.361,0.371
08/10/2010,USD,IRS USD A A/360 v USD 3M LIBOR 01Y,USDIRSLIB1YQ,0.358,0.368
