Date,Currency,Description,Record,Bid,Ask
27/04/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0475,0.0875
28/04/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0475,0.0875
29/04/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0475,0.0875
02/05/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0475,0.0875
03/05/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0475,0.0875
04/05/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0475,0.0875
05/05/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0475,0.0875
06/05/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0475,0.0875
09/05/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.045,0.085
10/05/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.045,0.085
11/05/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.045,0.085
12/05/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.045,0.085
13/05/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0475,0.0875
16/05/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0475,0.0875
17/05/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.05,0.09
18/05/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.05,0.09
19/05/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.05,0.09
20/05/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.05,0.09
23/05/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0525,0.0925
24/05/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.055,0.095
25/05/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.055,0.095
26/05/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.055,0.095
27/05/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.055,0.095
30/05/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.055,0.095
31/05/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.055,0.095
01/06/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.055,0.095
02/06/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0525,0.0925
03/06/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.05,0.09
06/06/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.05,0.09
07/06/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.05,0.09
08/06/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.05,0.09
09/06/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.05,0.09
10/06/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0525,0.0925
13/06/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0525,0.0925
14/06/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0525,0.0925
15/06/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0525,0.0925
16/06/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0525,0.0925
17/06/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0525,0.0925
20/06/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0525,0.0925
21/06/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0525,0.0925
22/06/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0525,0.0925
23/06/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0525,0.0925
24/06/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0525,0.0925
27/06/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.055,0.095
28/06/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.055,0.095
29/06/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.055,0.095
30/06/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.055,0.095
01/07/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.055,0.095
04/07/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.055,0.095
05/07/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.055,0.095
06/07/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.055,0.095
07/07/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.055,0.095
08/07/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.055,0.095
11/07/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.055,0.095
12/07/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.055,0.095
13/07/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.055,0.095
14/07/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.055,0.095
15/07/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.055,0.095
18/07/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.055,0.095
19/07/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.055,0.095
20/07/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.055,0.095
21/07/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.055,0.095
22/07/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.055,0.095
25/07/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.055,0.095
26/07/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.055,0.095
27/07/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.055,0.095
28/07/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.055,0.095
29/07/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.055,0.095
01/08/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.055,0.095
02/08/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.05,0.09
03/08/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0525,0.0925
04/08/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0525,0.0925
05/08/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.05,0.09
08/08/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.05,0.09
09/08/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0525,0.0925
10/08/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0525,0.0925
11/08/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0525,0.0925
12/08/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0525,0.0925
15/08/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0525,0.0925
16/08/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0525,0.0925
17/08/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0525,0.0925
18/08/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.045,0.085
19/08/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.04,0.08
22/08/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0325,0.0725
23/08/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.04,0.08
24/08/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0375,0.0775
25/08/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.04,0.08
26/08/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.04,0.08
29/08/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.04,0.08
30/08/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.045,0.085
31/08/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.045,0.085
01/09/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.045,0.085
02/09/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.045,0.085
05/09/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.04,0.08
06/09/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0425,0.0825
07/09/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.045,0.085
08/09/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.04625,0.08625
09/09/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.04625,0.08625
12/09/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.04625,0.08625
13/09/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.045,0.085
14/09/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.045,0.085
15/09/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.045,0.085
16/09/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.04125,0.08125
19/09/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.04125,0.08125
20/09/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.04,0.08
21/09/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.04,0.08
22/09/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0475,0.0875
23/09/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0475,0.0875
26/09/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.045,0.085
27/09/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0475,0.0875
28/09/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0425,0.0825
29/09/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0425,0.0825
30/09/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0425,0.0825
03/10/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.04,0.08
04/10/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.04,0.08
05/10/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.04,0.08
06/10/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.04,0.08
07/10/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0425,0.0825
10/10/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0425,0.0825
11/10/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.045,0.085
12/10/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.045,0.085
13/10/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0475,0.0875
14/10/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0475,0.0875
17/10/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0475,0.0875
18/10/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0475,0.0875
19/10/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0475,0.0875
20/10/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0475,0.0875
21/10/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0475,0.0875
24/10/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0475,0.0875
25/10/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0475,0.0875
26/10/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0425,0.0825
27/10/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.045,0.085
28/10/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0475,0.0875
31/10/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0475,0.0875
01/11/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.045,0.085
02/11/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.045,0.085
03/11/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.045,0.085
04/11/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.045,0.085
07/11/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.045,0.085
08/11/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0425,0.0825
09/11/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0425,0.0825
10/11/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0425,0.0825
11/11/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0425,0.0825
14/11/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0425,0.0825
15/11/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0425,0.0825
16/11/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0425,0.0825
17/11/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.04,0.08
18/11/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.04,0.08
21/11/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.03375,0.07375
22/11/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.035,0.075
23/11/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.035,0.075
24/11/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0325,0.0725
25/11/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0325,0.0725
28/11/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0325,0.0725
29/11/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0325,0.0725
30/11/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.035,0.075
01/12/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0375,0.0775
02/12/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0375,0.0775
05/12/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0375,0.0775
06/12/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.035,0.075
07/12/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.035,0.075
08/12/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.035,0.075
09/12/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.035,0.075
12/12/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0375,0.0775
13/12/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0375,0.0775
14/12/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0375,0.0775
15/12/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0375,0.0775
16/12/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0375,0.0775
19/12/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0375,0.0775
20/12/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0375,0.0775
21/12/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.04,0.08
22/12/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.04,0.08
23/12/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.04,0.08
26/12/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.04,0.08
27/12/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.04,0.08
28/12/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.04,0.08
29/12/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.04,0.08
30/12/2011,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.04,0.08
02/01/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.04,0.08
03/01/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.04,0.08
04/01/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.04,0.08
05/01/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0425,0.0825
06/01/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.04,0.08
09/01/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.04,0.08
10/01/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0425,0.0825
11/01/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0425,0.0825
12/01/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.045,0.085
13/01/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.045,0.085
16/01/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.045,0.085
17/01/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.045,0.085
18/01/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.045,0.085
19/01/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.045,0.085
20/01/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.045,0.085
23/01/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.045,0.085
24/01/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.045,0.085
25/01/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.045,0.085
26/01/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0475,0.0875
27/01/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0475,0.0875
30/01/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0475,0.0875
31/01/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0475,0.0875
01/02/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0475,0.0875
02/02/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0475,0.0875
03/02/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0475,0.0875
06/02/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0475,0.0875
07/02/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.05,0.09
08/02/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.05,0.09
09/02/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.05,0.09
10/02/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.05,0.09
13/02/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.05,0.09
14/02/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0475,0.0875
15/02/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.05,0.09
16/02/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.05,0.09
17/02/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.05,0.09
20/02/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.05,0.09
21/02/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.05,0.09
22/02/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.05,0.09
23/02/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.05,0.09
24/02/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.05,0.09
27/02/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.05,0.09
28/02/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.05,0.09
29/02/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.05,0.09
01/03/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.05,0.09
02/03/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.05,0.09
05/03/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0525,0.0925
06/03/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0525,0.0925
07/03/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0525,0.0925
08/03/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0525,0.0925
09/03/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0525,0.0925
12/03/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0525,0.0925
13/03/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0525,0.0925
14/03/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.055,0.095
15/03/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0575,0.0975
16/03/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0575,0.0975
19/03/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0575,0.0975
20/03/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0575,0.0975
21/03/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0575,0.0975
22/03/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0575,0.0975
23/03/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0575,0.0975
26/03/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0575,0.0975
27/03/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0575,0.0975
28/03/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.055,0.095
29/03/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.055,0.095
30/03/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.055,0.095
02/04/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.055,0.095
03/04/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.055,0.095
04/04/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.055,0.095
05/04/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.055,0.095
06/04/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.055,0.095
09/04/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.055,0.095
10/04/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.055,0.095
11/04/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.055,0.095
12/04/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0525,0.0925
13/04/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0525,0.0925
16/04/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0525,0.0925
17/04/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0525,0.0925
18/04/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0525,0.0925
19/04/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0525,0.0925
20/04/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0525,0.0925
23/04/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0525,0.0925
24/04/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0525,0.0925
25/04/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0525,0.0925
26/04/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0525,0.0925
27/04/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0525,0.0925
30/04/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0525,0.0925
01/05/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.05,0.09
02/05/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0525,0.0925
03/05/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0525,0.0925
04/05/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0525,0.0925
07/05/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0525,0.0925
08/05/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.05,0.09
09/05/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.05,0.09
10/05/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.05,0.09
11/05/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.05,0.09
14/05/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.05,0.09
15/05/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.05,0.09
16/05/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.05,0.09
17/05/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0475,0.0875
18/05/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0475,0.0875
21/05/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.045,0.085
22/05/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.045,0.085
23/05/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0475,0.0875
24/05/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0475,0.0875
25/05/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0475,0.0875
28/05/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0475,0.0875
29/05/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0475,0.0875
30/05/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.05,0.09
31/05/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0475,0.0875
01/06/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0475,0.0875
04/06/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0475,0.0875
05/06/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0475,0.0875
06/06/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0475,0.0875
07/06/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0475,0.0875
08/06/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0475,0.0875
11/06/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0475,0.0875
12/06/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0475,0.0875
13/06/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0475,0.0875
14/06/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0475,0.0875
15/06/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0475,0.0875
18/06/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0475,0.0875
19/06/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0475,0.0875
20/06/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0475,0.0875
21/06/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0475,0.0875
22/06/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0475,0.0875
25/06/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0475,0.0875
26/06/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0475,0.0875
27/06/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0475,0.0875
28/06/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0475,0.0875
29/06/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0475,0.0875
02/07/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0475,0.0875
03/07/2012,JPY,OIS JPY TONAR 6M ,JPYOIS_6M,0.0475,0.0875
