Date,Currency,Description,Record,Bid,Ask
03/09/2007,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.16,4.18
04/09/2007,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.168,4.188
05/09/2007,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.146,4.166
06/09/2007,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.141,4.161
07/09/2007,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.114,4.134
10/09/2007,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.111,4.131
11/09/2007,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.123,4.143
12/09/2007,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.123,4.143
13/09/2007,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.135,4.155
14/09/2007,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.12,4.14
17/09/2007,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.111,4.131
18/09/2007,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.132,4.152
19/09/2007,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.105,4.125
20/09/2007,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.092,4.112
21/09/2007,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.096,4.116
24/09/2007,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.096,4.116
25/09/2007,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.087,4.107
26/09/2007,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.094,4.114
27/09/2007,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.082,4.102
28/09/2007,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.061,4.081
01/10/2007,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.066,4.086
02/10/2007,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.068,4.088
03/10/2007,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.052,4.072
04/10/2007,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.054,4.074
05/10/2007,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.063,4.083
08/10/2007,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.057,4.077
09/10/2007,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.06,4.08
10/10/2007,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.055,4.075
11/10/2007,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.039,4.059
12/10/2007,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.097,4.117
15/10/2007,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.103,4.123
16/10/2007,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.104,4.124
17/10/2007,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.093,4.113
18/10/2007,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.085,4.105
19/10/2007,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.062,4.082
22/10/2007,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.063,4.083
23/10/2007,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.064,4.084
24/10/2007,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.057,4.077
25/10/2007,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.061,4.081
26/10/2007,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.068,4.088
29/10/2007,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.08,4.1
30/10/2007,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.093,4.113
31/10/2007,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.115,4.135
01/11/2007,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.11,4.13
02/11/2007,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.092,4.112
05/11/2007,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.095,4.115
06/11/2007,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.095,4.115
07/11/2007,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.081,4.101
08/11/2007,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.066,4.086
09/11/2007,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.069,4.089
12/11/2007,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.076,4.096
13/11/2007,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.076,4.096
14/11/2007,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.082,4.102
15/11/2007,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.076,4.096
16/11/2007,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.077,4.097
19/11/2007,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.066,4.086
20/11/2007,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.055,4.075
21/11/2007,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.053,4.073
22/11/2007,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.047,4.067
23/11/2007,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.032,4.052
26/11/2007,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.024,4.044
27/11/2007,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.027,4.047
28/11/2007,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.026,4.046
29/11/2007,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.029,4.049
30/11/2007,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.029,4.049
03/12/2007,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.033,4.053
04/12/2007,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.027,4.047
05/12/2007,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.019,4.039
06/12/2007,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.042,4.062
07/12/2007,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.055,4.075
10/12/2007,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.078,4.098
11/12/2007,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.082,4.102
12/12/2007,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.092,4.112
13/12/2007,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.099,4.119
14/12/2007,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.1,4.12
17/12/2007,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.085,4.105
18/12/2007,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.078,4.098
19/12/2007,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.085,4.105
20/12/2007,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.088,4.108
21/12/2007,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.106,4.126
24/12/2007,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.116,4.136
25/12/2007,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.119,4.139
26/12/2007,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.119,4.139
27/12/2007,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.119,4.139
28/12/2007,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.114,4.134
31/12/2007,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.104,4.124
01/01/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.105,4.125
02/01/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.085,4.105
03/01/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.068,4.088
04/01/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.066,4.086
07/01/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.074,4.094
08/01/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.08,4.1
09/01/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.07,4.09
10/01/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.075,4.095
11/01/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.077,4.097
14/01/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.047,4.067
15/01/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.034,4.054
16/01/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,3.989,4.009
17/01/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,3.998,4.018
18/01/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,3.984,4.004
21/01/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,3.905,3.925
22/01/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,3.837,3.857
23/01/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,3.776,3.796
24/01/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,3.909,3.929
25/01/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,3.905,3.925
28/01/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,3.909,3.929
29/01/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,3.927,3.947
30/01/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,3.908,3.928
31/01/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,3.874,3.894
01/02/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,3.888,3.908
04/02/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,3.9,3.92
05/02/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,3.844,3.864
06/02/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,3.839,3.859
07/02/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,3.745,3.765
08/02/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,3.732,3.752
11/02/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,3.758,3.778
12/02/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,3.776,3.796
13/02/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,3.803,3.823
14/02/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,3.825,3.845
15/02/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,3.82,3.84
18/02/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,3.845,3.865
19/02/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,3.845,3.865
20/02/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,3.878,3.898
21/02/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,3.909,3.929
22/02/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,3.906,3.926
25/02/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,3.898,3.918
26/02/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,3.912,3.932
27/02/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,3.894,3.914
28/02/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,3.871,3.891
29/02/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,3.826,3.846
03/03/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,3.836,3.856
04/03/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,3.852,3.872
05/03/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,3.886,3.906
06/03/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,3.926,3.946
07/03/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,3.87,3.89
10/03/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,3.88,3.9
11/03/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,3.935,3.955
12/03/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,3.932,3.952
13/03/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,3.911,3.931
14/03/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,3.892,3.912
17/03/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,3.803,3.823
18/03/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,3.867,3.887
19/03/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,3.917,3.937
20/03/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,3.928,3.948
21/03/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,3.932,3.952
24/03/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,3.929,3.949
25/03/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,3.982,4.002
26/03/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,3.999,4.019
27/03/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,3.979,3.999
28/03/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,3.964,3.984
31/03/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,3.969,3.989
01/04/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,3.986,4.006
02/04/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,3.995,4.015
03/04/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,3.978,3.998
04/04/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,3.968,3.988
07/04/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,3.975,3.995
08/04/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,3.982,4.002
09/04/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,3.965,3.985
10/04/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,3.967,3.987
11/04/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,3.958,3.978
14/04/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,3.975,3.995
15/04/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,3.979,3.999
16/04/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,3.986,4.006
17/04/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,3.999,4.019
18/04/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.012,4.032
21/04/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.027,4.047
22/04/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.095,4.115
23/04/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.069,4.089
24/04/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.061,4.081
25/04/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.072,4.092
28/04/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.063,4.083
29/04/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.054,4.074
30/04/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.055,4.075
01/05/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.039,4.059
02/05/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.043,4.063
05/05/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.064,4.084
06/05/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.044,4.064
07/05/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.05,4.07
08/05/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.044,4.064
09/05/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.038,4.058
12/05/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.044,4.064
13/05/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.049,4.069
14/05/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.055,4.075
15/05/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.07,4.09
16/05/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.071,4.091
19/05/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.096,4.116
20/05/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.108,4.128
21/05/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.14,4.16
22/05/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.153,4.173
23/05/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.156,4.176
26/05/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.154,4.174
27/05/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.143,4.163
28/05/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.131,4.151
29/05/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.169,4.189
30/05/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.173,4.193
02/06/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.159,4.179
03/06/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.173,4.193
04/06/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.152,4.172
05/06/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.372,4.392
06/06/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.374,4.394
09/06/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.38,4.4
10/06/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.368,4.388
11/06/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.344,4.364
12/06/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.322,4.342
13/06/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.345,4.365
16/06/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.398,4.418
17/06/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.387,4.407
18/06/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.396,4.416
19/06/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.398,4.418
20/06/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.39,4.41
23/06/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.383,4.403
24/06/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.373,4.393
25/06/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.381,4.401
26/06/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.372,4.392
27/06/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.361,4.381
30/06/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.404,4.424
01/07/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.416,4.436
02/07/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.443,4.463
03/07/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.387,4.407
04/07/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.394,4.414
07/07/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.378,4.398
08/07/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.373,4.393
09/07/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.38,4.4
10/07/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.377,4.397
11/07/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.372,4.392
14/07/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.367,4.387
15/07/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.355,4.375
16/07/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.353,4.373
17/07/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.358,4.378
18/07/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.4,4.42
21/07/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.418,4.438
22/07/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.41,4.43
23/07/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.411,4.431
24/07/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.391,4.411
25/07/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.398,4.418
28/07/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.382,4.402
29/07/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.372,4.392
30/07/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.369,4.389
31/07/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.373,4.393
01/08/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.387,4.407
04/08/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.39,4.41
05/08/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.384,4.404
06/08/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.375,4.395
07/08/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.319,4.339
08/08/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.309,4.329
11/08/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.32,4.34
12/08/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.314,4.334
13/08/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.31,4.33
14/08/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.314,4.334
15/08/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.312,4.332
18/08/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.307,4.327
19/08/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.309,4.329
20/08/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.301,4.321
21/08/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.303,4.323
22/08/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.303,4.323
25/08/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.302,4.322
26/08/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.299,4.319
27/08/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.298,4.318
28/08/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.299,4.319
29/08/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.296,4.316
01/09/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.298,4.318
02/09/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.301,4.321
03/09/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.302,4.322
04/09/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.301,4.321
05/09/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.296,4.316
08/09/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.313,4.333
09/09/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.306,4.326
10/09/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.311,4.331
11/09/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.294,4.314
12/09/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.306,4.326
15/09/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.216,4.236
16/09/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.147,4.177
17/09/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.175,4.205
18/09/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.175,4.225
19/09/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.238,4.288
22/09/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.229,4.279
23/09/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.218,4.268
24/09/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.18,4.23
25/09/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.15,4.2
26/09/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,4.092,4.142
29/09/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,3.956,4.006
30/09/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,3.961,4.011
01/10/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,3.992,4.042
02/10/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,3.871,3.921
03/10/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,3.824,3.874
06/10/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,3.653,3.703
07/10/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,3.652,3.702
08/10/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,3.423,3.473
09/10/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,3.4,3.45
10/10/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,3.234,3.284
13/10/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,3.269,3.319
14/10/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,3.364,3.414
15/10/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,3.317,3.367
16/10/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,3.22,3.27
17/10/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,3.153,3.203
20/10/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,3.144,3.194
21/10/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,3.132,3.182
22/10/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,3.078,3.128
23/10/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,3.023,3.073
24/10/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,2.904,2.954
27/10/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,2.808,2.858
28/10/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,2.83,2.88
29/10/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,2.802,2.852
30/10/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,2.768,2.818
31/10/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,2.729,2.779
03/11/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,2.761,2.811
04/11/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,2.749,2.799
05/11/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,2.731,2.781
06/11/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,2.608,2.658
07/11/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,2.587,2.637
10/11/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,2.545,2.595
11/11/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,2.433,2.483
12/11/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,2.342,2.392
13/11/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,2.283,2.333
14/11/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,2.283,2.333
17/11/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,2.229,2.279
18/11/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,2.21,2.26
19/11/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,2.148,2.198
20/11/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,1.995,2.045
21/11/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,2.006,2.056
24/11/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,2.027,2.077
25/11/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,2.058,2.108
26/11/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,2.04,2.09
27/11/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,2.003,2.053
28/11/2008,EUR,OIS EUR EONIA 6M ,EUROIS_6M,1.977,2.027
