Date,Currency,Description,Record,Bid,Ask
19/01/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.786,3.836
20/01/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.774,3.824
21/01/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.763,3.813
22/01/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.772,3.822
25/01/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.757,3.807
26/01/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.736,3.786
27/01/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.762,3.812
28/01/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.754,3.804
29/01/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.737,3.787
01/02/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.705,3.755
02/02/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.692,3.742
03/02/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.717,3.767
04/02/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.663,3.713
05/02/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.543,3.593
08/02/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.56,3.61
09/02/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.649,3.699
10/02/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.661,3.711
11/02/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.684,3.734
12/02/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.674,3.724
15/02/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.695,3.745
16/02/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.732,3.782
17/02/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.694,3.744
18/02/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.723,3.773
19/02/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.752,3.802
22/02/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.723,3.773
23/02/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.649,3.699
24/02/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.612,3.662
25/02/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.625,3.675
26/02/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.617,3.667
01/03/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.637,3.687
02/03/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.665,3.715
03/03/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.692,3.742
04/03/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.667,3.717
05/03/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.663,3.713
08/03/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.684,3.734
09/03/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.669,3.719
10/03/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.681,3.731
11/03/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.69,3.74
12/03/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.673,3.723
15/03/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.682,3.732
16/03/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.656,3.706
17/03/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.622,3.672
18/03/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.653,3.703
19/03/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.639,3.689
22/03/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.597,3.647
23/03/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.573,3.623
24/03/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.594,3.644
25/03/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.618,3.668
26/03/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.635,3.685
29/03/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.637,3.687
30/03/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.605,3.655
31/03/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.593,3.643
01/04/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.575,3.625
02/04/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.573,3.623
05/04/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.573,3.623
06/04/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.612,3.662
07/04/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.597,3.647
08/04/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.587,3.637
09/04/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.62,3.67
12/04/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.617,3.667
13/04/2010,EUR,IRS EUR A 30/360 v 3M EURIBOR 30Y,EUR3M_30Y,3.597,3.647
